ano;mes;risp;aisp;cisp;hom_doloso;lesao_corp_morte;latrocinio;morte_transito;suicidio;morte_esclarecer;tentat_hom;feminicidio;estupro;morte_intervencao;roubo_veiculo;roubo_carga;roubo_banco;furto_veiculo;trafico_drogas;pessoa_localizada;pessoa_desaparecida;arma_fogo_carabina;arma_fogo_espingarda;arma_fogo_fuzil;arma_fogo_metralhadora;arma_fogo_pistola;arma_fogo_revolver;arma_fogo_submetralhadora;arma_fogo_outras;pol_militares_mortos;pol_civis_mortos;fase
2015;2;3;39;54;11;0;0;0;0;35;16;0;3;4;43;12;0;23;29;1;14;0;1;0;0;10;11;0;0;0;0;Consolidado com errata
2015;2;3;24;55;7;0;0;0;0;3;5;0;4;0;17;5;0;11;9;0;5;0;0;0;0;3;2;0;0;0;0;Consolidado com errata
2015;2;3;20;56;18;0;0;1;2;4;16;0;3;2;50;6;0;10;24;1;14;0;2;0;0;4;2;0;0;0;0;Consolidado com errata
2015;2;3;20;57;5;0;0;1;1;2;5;0;3;0;60;7;0;17;3;3;5;0;0;0;0;1;3;0;0;1;0;Consolidado com errata
2015;2;3;20;58;22;0;0;1;0;13;9;0;14;2;70;8;0;13;8;1;19;0;1;0;0;2;5;0;1;0;0;Consolidado com errata
2015;2;3;15;59;12;0;0;1;2;1;24;0;7;1;105;47;0;48;14;2;7;0;0;0;0;5;2;0;1;0;0;Consolidado com errata
2015;2;3;15;60;9;0;0;2;0;6;6;0;8;1;60;11;0;11;8;2;8;0;0;0;0;7;7;0;0;0;0;Consolidado com errata
2015;2;3;15;61;2;0;1;1;0;4;2;0;1;1;4;0;0;1;6;0;0;0;0;0;0;4;3;0;2;0;0;Consolidado com errata
2015;2;3;15;62;8;0;0;0;0;6;2;0;5;0;27;1;0;9;15;2;3;0;1;0;0;5;4;0;0;0;0;Consolidado com errata
2015;2;3;24;63;5;0;0;1;0;5;4;0;6;0;6;0;0;2;4;1;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;3;21;64;13;1;0;4;0;15;7;0;10;2;129;30;0;25;38;9;32;0;0;0;0;9;8;0;0;0;0;Consolidado com errata
2015;2;3;34;65;3;0;0;0;0;2;2;0;2;1;3;2;0;5;6;1;2;0;0;0;0;2;5;0;0;0;0;Consolidado com errata
2015;2;3;34;66;1;0;0;2;0;5;4;0;2;0;11;3;0;27;2;1;4;0;2;0;0;1;0;0;0;0;0;Consolidado com errata
2015;2;3;34;67;4;0;0;0;0;1;0;0;3;1;5;0;0;7;5;1;1;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2015;2;4;35;70;0;1;0;3;0;0;2;0;2;0;1;0;0;0;5;0;1;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2015;2;4;35;71;4;0;0;2;0;2;5;0;6;1;25;0;0;20;27;3;6;0;2;0;0;6;6;0;0;0;0;Consolidado com errata
2015;2;4;7;72;1;0;0;0;0;1;6;0;7;2;53;16;0;27;23;1;6;0;1;1;0;6;3;0;0;0;0;Consolidado com errata
2015;2;4;7;73;6;0;0;2;1;1;4;0;3;4;69;6;0;18;31;0;6;0;0;0;1;13;5;0;0;0;0;Consolidado com errata
2015;2;4;7;74;3;2;0;1;1;5;2;0;5;0;83;11;1;24;26;6;18;0;1;0;0;4;12;0;0;0;0;Consolidado com errata
2015;2;4;7;75;1;0;2;3;0;0;9;0;7;1;25;2;0;8;23;0;6;0;2;0;0;7;1;0;0;0;0;Consolidado com errata
2015;2;4;12;76;0;0;0;4;0;1;6;0;4;3;6;1;0;16;13;0;4;0;0;0;0;6;1;0;0;0;0;Consolidado com errata
2015;2;4;12;77;1;0;0;1;0;0;1;0;0;1;21;0;0;14;9;3;0;0;0;0;1;1;0;0;2;0;0;Consolidado com errata
2015;2;4;12;78;4;1;2;1;2;1;11;0;3;3;25;0;0;10;25;0;1;0;1;1;0;8;6;1;1;0;1;Consolidado com errata
2015;2;4;12;79;2;0;0;0;0;0;0;0;1;0;23;0;0;12;6;0;1;0;0;0;0;4;2;0;0;0;0;Consolidado com errata
2015;2;4;12;81;0;0;0;1;0;1;0;0;3;1;20;0;0;14;14;0;0;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2015;2;4;12;82;3;0;0;3;1;0;3;0;8;0;13;2;0;21;5;4;9;0;0;0;0;2;4;0;0;0;0;Consolidado com errata
2015;2;5;10;88;2;0;0;1;0;5;0;0;2;0;1;0;0;3;19;0;0;0;0;0;0;0;4;0;0;1;0;Consolidado com errata
2015;2;5;37;89;3;0;0;4;0;0;2;0;3;0;1;1;0;4;12;2;4;0;0;0;0;0;3;0;3;0;0;Consolidado com errata
2015;2;5;28;90;1;0;0;1;0;1;9;0;4;0;1;2;0;11;30;0;4;0;0;0;0;1;4;0;0;0;0;Consolidado com errata
2015;2;5;10;91;1;0;0;1;1;0;2;0;1;0;0;0;0;1;15;0;0;0;1;0;0;1;1;0;0;0;0;Consolidado com errata
2015;2;5;10;92;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;5;28;93;5;0;0;1;0;0;10;0;2;0;1;1;0;25;53;3;8;1;0;0;0;2;11;0;3;0;0;Consolidado com errata
2015;2;5;10;94;0;0;0;0;0;0;3;0;0;0;0;2;0;0;6;0;0;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2015;2;5;10;95;0;0;0;3;0;0;1;0;0;0;0;0;0;2;4;0;0;0;1;0;0;0;5;0;1;0;0;Consolidado com errata
2015;2;5;10;96;1;0;0;1;1;2;0;0;0;0;0;0;0;4;4;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;5;10;97;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;5;10;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;5;37;99;0;0;0;0;0;0;1;0;1;0;0;0;0;0;122;0;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;2;5;37;100;0;0;0;0;0;1;1;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;5;28;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;30;104;0;0;0;0;0;0;2;0;0;0;0;0;0;2;2;0;0;1;0;0;0;1;2;0;0;0;0;Consolidado com errata
2015;2;7;26;105;1;0;0;0;1;3;3;0;4;0;1;0;0;17;31;2;2;0;3;0;0;0;3;0;0;0;0;Consolidado com errata
2015;2;7;26;106;0;0;0;1;0;0;0;0;2;0;0;0;0;3;8;2;2;0;0;0;0;0;0;0;0;1;0;Consolidado com errata
2015;2;7;38;107;0;0;0;0;0;1;0;0;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;38;108;0;0;0;1;0;0;0;0;7;0;0;0;0;5;42;1;2;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2015;2;7;38;109;0;0;0;2;0;1;0;0;0;0;0;1;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;30;110;0;0;0;1;0;0;1;0;4;0;1;1;0;5;32;3;2;0;1;0;0;1;2;0;1;0;0;Consolidado com errata
2015;2;7;30;111;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;30;112;1;0;0;0;0;0;0;0;1;0;1;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;4;25;118;7;0;0;4;0;0;4;0;4;0;2;0;0;17;19;1;4;0;0;0;0;2;4;0;0;0;0;Consolidado com errata
2015;2;4;35;119;0;0;0;0;0;0;2;0;1;0;2;0;0;4;8;0;0;0;3;0;0;2;0;0;0;0;0;Consolidado com errata
2015;2;4;35;120;0;0;0;2;0;0;0;0;1;0;3;0;0;2;2;1;3;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;32;121;0;0;0;0;0;0;0;0;0;0;1;1;0;3;8;0;3;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2015;2;6;32;122;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2015;2;6;32;123;9;1;0;5;0;3;4;0;8;1;19;2;1;18;29;4;6;0;3;0;0;3;3;0;0;0;0;Consolidado com errata
2015;2;4;25;124;1;0;0;1;1;0;1;0;0;0;1;1;0;12;9;0;4;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2015;2;4;25;125;3;0;0;0;0;0;8;0;2;1;2;1;0;7;11;2;4;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2015;2;4;25;126;16;0;0;0;0;3;12;0;5;0;12;4;0;38;56;1;3;0;3;0;0;12;10;1;0;1;0;Consolidado com errata
2015;2;4;25;127;4;0;0;0;0;0;2;0;0;0;5;0;0;11;9;0;0;0;1;0;0;0;3;0;0;0;0;Consolidado com errata
2015;2;6;32;128;5;0;0;3;0;1;7;0;4;0;12;1;0;22;12;0;1;0;0;0;0;0;5;0;0;0;0;Consolidado com errata
2015;2;4;25;129;1;0;0;0;0;0;0;0;0;0;1;0;0;5;2;1;0;0;0;0;0;1;0;0;1;0;0;Consolidado com errata
2015;2;6;32;130;2;0;0;0;0;0;0;0;5;0;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2015;2;4;25;132;1;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;8;134;3;0;0;6;0;9;10;0;7;0;6;2;0;20;30;0;3;0;0;0;0;2;9;0;1;0;0;Consolidado com errata
2015;2;6;36;135;0;0;0;0;0;0;0;0;1;0;0;1;0;1;12;0;0;0;0;0;0;0;4;0;1;0;0;Consolidado com errata
2015;2;6;36;136;0;0;0;1;0;0;0;0;0;0;0;0;0;2;18;0;0;0;0;0;0;0;2;0;2;0;0;Consolidado com errata
2015;2;6;36;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;2;0;0;0;0;1;1;0;2;0;0;Consolidado com errata
2015;2;6;29;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;29;139;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;0;0;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2015;2;6;29;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;8;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;36;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;5;0;0;0;1;0;1;0;0;Consolidado com errata
2015;2;6;29;143;3;0;0;1;0;1;0;0;1;0;0;0;0;6;104;2;4;0;1;0;0;0;3;0;0;0;0;Consolidado com errata
2015;2;6;29;144;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;0;1;0;1;0;0;0;2;0;1;0;0;Consolidado com errata
2015;2;6;8;145;4;0;0;2;0;0;0;0;0;0;2;0;0;6;10;2;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;8;146;7;0;0;3;0;3;7;0;4;0;2;1;0;6;33;1;1;0;2;0;0;3;11;0;1;0;0;Consolidado com errata
2015;2;6;8;147;2;0;0;1;0;0;0;0;1;0;1;0;0;5;7;2;1;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2015;2;6;29;148;0;0;0;1;0;0;1;0;1;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;11;151;2;0;0;0;1;6;2;0;6;0;0;0;0;6;33;1;4;0;0;0;0;2;5;0;0;0;0;Consolidado com errata
2015;2;7;11;152;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;11;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;11;154;1;0;0;0;0;0;0;0;1;0;1;1;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;6;36;155;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;2;7;11;156;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2015;2;7;11;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;7;11;158;0;0;0;1;0;2;3;0;0;0;0;0;0;1;4;0;0;0;0;0;0;1;0;0;1;0;0;Consolidado com errata
2015;2;4;35;159;0;0;0;1;0;0;0;0;0;0;0;1;0;4;2;1;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2015;2;5;33;165;0;0;0;0;0;1;4;0;2;0;9;0;0;22;10;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;2;5;33;166;4;0;0;2;1;0;3;0;5;1;3;3;0;14;54;3;5;0;1;0;0;1;5;0;1;0;0;Consolidado com errata
2015;2;5;33;167;1;0;0;0;0;0;9;0;2;0;0;0;0;4;13;0;0;0;5;0;0;1;2;0;6;0;0;Consolidado com errata
2015;2;5;33;168;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;1;5;1;0;0;0;0;0;0;1;0;0;0;0;3;0;3;3;0;1;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2015;3;1;5;4;2;0;0;4;0;1;7;0;3;0;5;4;0;1;22;3;4;0;0;0;0;1;1;2;0;0;0;Consolidado com errata
2015;3;1;5;5;2;0;0;1;0;3;1;0;1;0;7;5;0;13;113;3;2;0;0;0;0;0;5;0;0;0;0;Consolidado com errata
2015;3;1;4;6;4;0;0;0;1;6;6;0;3;1;6;0;0;3;7;2;0;1;0;1;0;2;0;0;0;0;0;Consolidado com errata
2015;3;1;5;7;0;0;0;0;0;1;3;0;0;0;5;0;0;17;14;0;1;0;0;0;0;2;2;0;1;0;0;Consolidado com errata
2015;3;1;2;9;1;0;0;1;0;0;0;0;1;0;12;1;0;22;6;2;3;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;1;2;10;0;0;0;0;0;0;2;0;1;0;8;0;0;26;9;1;4;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;1;23;11;0;0;0;0;0;3;9;0;0;1;0;2;0;2;11;0;1;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2015;3;1;19;12;2;0;0;0;1;0;3;0;2;0;0;0;0;2;34;5;9;0;0;0;0;0;3;0;1;0;0;Consolidado com errata
2015;3;1;19;13;2;0;0;0;0;2;3;0;1;0;1;0;0;1;7;2;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;1;23;14;0;0;0;0;1;1;2;0;2;0;2;1;0;4;11;0;1;1;1;0;0;2;5;0;0;0;0;Consolidado com errata
2015;3;1;23;15;0;0;0;0;0;4;2;0;0;0;5;0;0;4;5;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;2;31;16;2;0;0;3;0;1;1;0;4;2;12;4;0;39;2;4;7;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2015;3;1;4;17;4;0;0;4;0;3;5;0;0;4;22;13;0;14;28;1;6;0;0;5;0;10;3;0;0;0;0;Consolidado com errata
2015;3;1;4;18;0;0;0;1;0;1;2;0;0;0;13;0;1;9;11;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;1;6;19;0;0;0;1;1;5;14;0;4;3;12;2;0;14;18;3;6;0;0;0;0;5;1;0;0;0;0;Consolidado com errata
2015;3;1;6;20;2;0;0;1;0;4;7;0;3;0;15;4;0;23;16;0;4;3;0;0;0;1;0;0;1;0;0;Consolidado com errata
2015;3;1;22;21;4;0;1;3;0;9;8;0;1;1;28;12;0;14;64;9;13;2;2;0;0;4;23;0;0;0;0;Consolidado com errata
2015;3;1;16;22;3;0;0;1;0;1;32;0;5;1;36;17;0;25;30;0;3;0;1;0;0;8;1;0;0;1;0;Consolidado com errata
2015;3;1;3;23;0;0;0;0;0;3;0;0;1;0;30;1;0;6;3;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;1;3;24;2;0;0;0;0;6;1;0;2;0;24;6;0;7;2;2;8;0;1;2;0;2;3;0;0;0;0;Consolidado com errata
2015;3;1;3;25;2;0;0;2;0;8;7;0;2;0;33;6;0;9;59;0;11;0;0;1;0;3;1;1;0;0;0;Consolidado com errata
2015;3;1;3;26;0;0;0;1;0;0;8;0;1;3;26;3;0;24;8;3;4;0;1;0;0;3;3;0;0;0;0;Consolidado com errata
2015;3;2;41;27;6;0;0;0;1;5;2;0;4;0;102;10;0;38;2;4;8;0;0;0;0;4;3;0;0;1;0;Consolidado com errata
2015;3;2;9;28;5;0;0;0;0;5;5;0;2;1;68;3;1;15;1;0;8;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2015;3;2;9;29;2;0;0;1;0;6;0;0;3;0;89;10;1;10;13;1;2;0;0;1;0;4;2;0;0;0;0;Consolidado com errata
2015;3;2;9;30;2;0;0;0;0;3;3;0;1;1;70;11;0;12;2;4;6;0;0;1;0;4;0;0;0;0;0;Consolidado com errata
2015;3;2;41;31;2;0;0;3;0;11;1;0;2;2;107;12;0;12;7;1;12;0;0;0;0;10;2;0;0;0;0;Consolidado com errata
2015;3;2;18;32;7;0;0;0;2;21;42;0;16;0;32;2;0;20;27;4;18;0;0;0;0;4;7;0;0;0;0;Consolidado com errata
2015;3;2;14;33;0;0;0;4;1;19;5;0;4;1;110;10;0;31;11;1;6;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2015;3;2;14;34;8;0;0;7;0;8;9;0;14;4;123;42;0;56;92;7;22;0;1;4;0;11;6;0;0;0;0;Consolidado com errata
2015;3;2;40;35;6;0;0;3;0;19;4;0;19;0;64;28;0;45;8;10;29;0;0;0;0;4;6;0;0;0;0;Consolidado com errata
2015;3;2;27;36;17;0;0;5;0;24;8;0;8;1;22;4;0;15;12;7;28;0;1;1;0;5;5;0;0;0;0;Consolidado com errata
2015;3;1;17;37;4;0;0;0;0;5;6;0;1;0;17;2;0;28;9;4;10;0;0;0;0;4;3;0;0;0;0;Consolidado com errata
2015;3;1;16;38;3;0;0;2;1;3;3;0;5;0;57;20;0;27;11;10;8;0;0;1;0;4;2;1;0;0;0;Consolidado com errata
2015;3;2;41;39;8;0;0;2;0;9;5;0;0;2;88;47;0;15;15;2;10;1;0;12;0;9;9;1;1;0;0;Consolidado com errata
2015;3;2;9;40;5;0;0;0;0;2;1;0;3;1;82;22;0;25;2;3;6;0;0;0;0;4;5;0;0;0;0;Consolidado com errata
2015;3;2;18;41;2;0;0;1;2;3;4;0;1;0;18;1;0;11;7;3;4;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2015;3;2;31;42;5;0;0;0;0;1;4;0;9;0;22;4;0;29;13;2;3;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;2;27;43;4;0;0;2;0;11;2;0;14;0;9;2;0;7;2;4;8;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2015;3;1;3;44;7;0;0;0;0;2;0;0;1;2;47;15;0;13;8;2;4;0;0;1;0;4;2;0;0;0;0;Consolidado com errata
2015;3;1;16;45;4;0;0;0;0;2;20;0;0;1;0;2;0;1;6;1;3;0;0;0;0;2;0;0;0;1;0;Consolidado com errata
2015;3;3;24;48;5;0;0;3;0;0;11;0;6;0;8;4;0;4;15;1;2;0;1;0;0;5;1;0;0;0;0;Consolidado com errata
2015;3;3;24;50;8;0;0;2;0;8;7;0;6;0;37;7;0;17;6;3;4;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2015;3;3;24;51;0;0;0;0;0;0;3;0;1;0;3;4;0;0;21;0;2;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2015;3;3;20;52;1;0;0;2;0;4;3;0;2;0;80;6;0;24;8;1;3;0;0;0;0;6;8;0;0;0;0;Consolidado com errata
2015;3;3;20;53;5;0;3;1;1;8;10;0;4;1;33;1;0;37;19;2;4;0;0;0;0;7;5;0;0;2;0;Consolidado com errata
2015;3;3;39;54;22;0;0;1;1;35;16;0;16;3;81;17;0;29;22;1;19;0;0;1;0;8;12;0;0;0;0;Consolidado com errata
2015;3;3;24;55;12;0;0;1;2;8;18;0;7;0;13;4;0;21;11;14;17;0;1;0;0;2;5;0;0;1;0;Consolidado com errata
2015;3;3;20;56;13;0;0;1;0;9;7;0;12;0;74;3;0;16;20;0;10;0;0;0;0;8;3;0;0;0;0;Consolidado com errata
2015;3;3;20;57;4;0;0;0;2;3;5;0;3;0;55;3;1;23;4;1;6;0;0;0;0;1;1;0;0;1;0;Consolidado com errata
2015;3;3;20;58;24;0;0;2;0;12;10;0;23;0;85;7;0;20;11;4;22;0;0;0;0;4;8;0;0;0;0;Consolidado com errata
2015;3;3;15;59;8;0;0;2;0;4;9;0;11;0;119;56;0;65;17;1;9;0;2;0;0;4;8;0;1;0;0;Consolidado com errata
2015;3;3;15;60;11;0;1;2;0;14;7;0;7;1;83;7;0;23;19;0;10;0;1;1;0;4;4;0;0;0;0;Consolidado com errata
2015;3;3;15;61;5;0;0;0;0;3;0;0;3;0;10;1;0;1;3;1;2;0;1;0;0;4;4;0;0;0;0;Consolidado com errata
2015;3;3;15;62;7;0;0;4;1;10;4;0;2;0;32;4;0;11;15;1;5;0;1;0;0;2;3;0;1;0;0;Consolidado com errata
2015;3;3;24;63;4;0;0;0;0;15;8;0;3;0;5;3;0;3;8;0;5;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2015;3;3;21;64;19;0;0;0;2;9;7;0;18;1;145;19;0;40;25;3;24;0;0;0;0;7;18;0;1;0;0;Consolidado com errata
2015;3;3;34;65;4;0;2;1;0;4;1;0;1;0;9;3;0;11;6;1;2;0;1;0;0;0;3;0;0;0;0;Consolidado com errata
2015;3;3;34;66;4;0;1;1;0;4;3;0;6;0;9;3;0;11;6;2;2;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2015;3;3;34;67;5;0;0;1;0;4;2;0;1;0;3;1;0;5;1;1;0;0;0;0;0;0;4;0;0;0;0;Consolidado com errata
2015;3;4;35;70;0;0;0;1;0;1;0;0;0;0;2;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;4;35;71;4;0;0;4;0;5;4;0;7;1;29;3;0;17;26;0;15;0;0;0;0;6;5;0;0;0;0;Consolidado com errata
2015;3;4;7;72;4;0;0;0;1;1;1;0;5;0;51;10;0;35;19;5;13;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2015;3;4;7;73;9;0;0;0;0;1;9;0;6;4;64;5;0;24;34;4;4;0;0;1;0;9;6;0;1;0;0;Consolidado com errata
2015;3;4;7;74;3;0;3;1;1;1;2;0;3;0;89;12;0;26;49;3;6;0;0;0;0;8;10;0;0;0;0;Consolidado com errata
2015;3;4;7;75;12;0;0;2;1;2;7;0;6;4;55;2;0;7;19;0;5;0;1;1;1;9;8;0;0;0;0;Consolidado com errata
2015;3;4;12;76;2;0;0;0;0;2;2;0;3;0;14;0;0;23;14;2;3;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2015;3;4;12;77;0;0;0;2;1;1;0;0;2;0;23;1;0;15;7;2;3;0;1;0;0;5;3;0;1;0;0;Consolidado com errata
2015;3;4;12;78;3;0;0;2;2;1;5;0;3;2;27;1;0;19;28;2;8;0;0;3;0;8;3;1;0;0;0;Consolidado com errata
2015;3;4;12;79;1;0;0;2;0;0;1;0;3;1;20;0;0;5;3;0;1;0;0;0;0;2;0;0;0;1;0;Consolidado com errata
2015;3;4;12;81;0;0;2;0;1;1;0;0;5;0;35;0;0;7;12;0;2;0;0;0;0;1;4;0;0;0;0;Consolidado com errata
2015;3;4;12;82;6;0;1;4;0;0;2;0;5;0;19;3;0;28;15;1;5;0;0;0;0;2;5;0;1;0;0;Consolidado com errata
2015;3;5;10;88;4;0;0;0;0;2;2;0;1;0;0;1;0;2;25;1;0;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2015;3;5;37;89;2;0;0;2;0;0;2;0;5;0;0;0;0;7;34;3;0;0;0;0;0;0;6;0;1;0;0;Consolidado com errata
2015;3;5;28;90;3;0;0;1;0;1;3;0;6;0;1;0;0;14;33;0;3;0;0;0;0;1;5;0;0;0;0;Consolidado com errata
2015;3;5;10;91;1;0;0;0;1;0;1;0;0;0;1;0;0;0;18;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;5;10;92;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;1;0;0;Consolidado com errata
2015;3;5;28;93;1;0;0;2;0;0;4;0;8;0;1;2;1;20;65;3;6;1;2;0;0;3;8;0;0;0;0;Consolidado com errata
2015;3;5;10;94;0;0;0;1;0;0;1;0;1;0;0;2;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;5;10;95;1;0;0;1;0;0;0;0;3;0;0;0;0;0;6;1;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;5;10;96;2;0;0;0;0;1;0;0;0;0;0;0;0;5;7;0;1;0;1;0;0;0;2;0;1;0;0;Consolidado com errata
2015;3;5;10;97;0;0;0;0;0;0;0;0;5;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;5;10;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;5;37;99;2;0;0;0;0;2;3;0;0;0;0;0;0;1;122;0;0;0;1;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;5;37;100;2;0;0;0;0;2;0;0;0;0;0;0;0;0;14;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;5;28;101;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;2;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2015;3;7;30;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;7;26;105;2;0;0;0;1;5;1;0;1;0;1;2;0;15;44;2;5;0;2;0;0;0;3;0;1;0;0;Consolidado com errata
2015;3;7;26;106;0;0;0;1;0;0;0;0;0;0;0;0;0;2;5;1;2;1;0;0;0;0;2;0;0;0;0;Consolidado com errata
2015;3;7;38;107;0;0;0;1;0;2;0;0;2;0;0;0;0;1;10;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2015;3;7;38;108;1;0;0;2;0;1;9;0;1;0;1;1;0;3;69;1;5;0;0;0;0;1;5;0;0;0;0;Consolidado com errata
2015;3;7;38;109;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;2;1;1;0;0;0;1;0;0;0;0;Consolidado com errata
2015;3;7;30;110;4;0;0;2;1;2;0;0;9;0;0;2;0;8;45;1;6;0;1;0;0;3;5;0;0;0;0;Consolidado com errata
